date,season,home_team,away_team,home_score,away_score,is_playoff
2026-03-28,2025-26,Los Angeles Kings,Utah Mammoth,2,6,False
2026-03-28,2025-26,Nashville Predators,Montreal Canadiens,1,4,False
2026-03-28,2025-26,New York Islanders,Florida Panthers,5,2,False
2026-03-28,2025-26,Pittsburgh Penguins,Dallas Stars,3,6,False
2026-03-28,2025-26,St. Louis Blues,Toronto Maple Leafs,5,1,False
2026-03-28,2025-26,Tampa Bay Lightning,Ottawa Senators,4,2,False
2026-03-28,2025-26,Vegas Golden Knights,Washington Capitals,4,5,False
2026-03-29,2025-26,Carolina Hurricanes,Montreal Canadiens,1,3,False
2026-03-29,2025-26,Columbus Blue Jackets,Boston Bruins,3,4,False
2026-03-29,2025-26,New Jersey Devils,Chicago Blackhawks,5,3,False
2026-03-29,2025-26,New York Rangers,Florida Panthers,3,1,False
2026-03-29,2025-26,Philadelphia Flyers,Dallas Stars,2,1,False
2026-03-29,2025-26,Tampa Bay Lightning,Nashville Predators,3,2,False
2026-03-30,2025-26,Anaheim Ducks,Toronto Maple Leafs,4,5,False
2026-03-30,2025-26,Colorado Avalanche,Calgary Flames,9,2,False
2026-03-30,2025-26,New York Islanders,Pittsburgh Penguins,3,8,False
2026-03-30,2025-26,San Jose Sharks,St. Louis Blues,5,4,False
2026-03-30,2025-26,Vegas Golden Knights,Vancouver Canucks,4,2,False
2026-03-31,2025-26,Boston Bruins,Dallas Stars,6,3,False
2026-03-31,2025-26,Buffalo Sabres,New York Islanders,4,3,False
2026-03-31,2025-26,Columbus Blue Jackets,Carolina Hurricanes,2,5,False
2026-03-31,2025-26,Chicago Blackhawks,Winnipeg Jets,3,4,False
2026-03-31,2025-26,Edmonton Oilers,Seattle Kraken,3,0,False
2026-03-31,2025-26,Florida Panthers,Ottawa Senators,6,3,False
2026-03-31,2025-26,New York Rangers,New Jersey Devils,4,1,False
2026-03-31,2025-26,Pittsburgh Penguins,Detroit Red Wings,5,1,False
2026-03-31,2025-26,Tampa Bay Lightning,Montreal Canadiens,1,4,False
2026-03-31,2025-26,Washington Capitals,Philadelphia Flyers,6,4,False
2026-04-01,2025-26,Colorado Avalanche,Vancouver Canucks,6,8,False
2026-04-01,2025-26,Los Angeles Kings,St. Louis Blues,2,1,False
2026-04-01,2025-26,San Jose Sharks,Anaheim Ducks,4,3,False
2026-04-02,2025-26,Carolina Hurricanes,Columbus Blue Jackets,5,1,False
2026-04-02,2025-26,Dallas Stars,Winnipeg Jets,3,0,False
2026-04-02,2025-26,Edmonton Oilers,Chicago Blackhawks,3,1,False
2026-04-02,2025-26,Florida Panthers,Boston Bruins,2,1,False
2026-04-02,2025-26,Los Angeles Kings,Nashville Predators,4,5,False
2026-04-02,2025-26,Minnesota Wild,Vancouver Canucks,5,2,False
2026-04-02,2025-26,New Jersey Devils,Washington Capitals,7,3,False
2026-04-02,2025-26,New York Rangers,Montreal Canadiens,2,3,False
2026-04-02,2025-26,Ottawa Senators,Buffalo Sabres,4,1,False
2026-04-02,2025-26,Philadelphia Flyers,Detroit Red Wings,2,4,False
2026-04-02,2025-26,Seattle Kraken,Utah Mammoth,2,6,False
2026-04-02,2025-26,San Jose Sharks,Toronto Maple Leafs,4,1,False
2026-04-02,2025-26,Tampa Bay Lightning,Pittsburgh Penguins,6,3,False
2026-04-02,2025-26,Vegas Golden Knights,Calgary Flames,6,3,False
2026-04-03,2025-26,Anaheim Ducks,St. Louis Blues,2,6,False
2026-04-03,2025-26,New York Islanders,Philadelphia Flyers,1,4,False
2026-04-04,2025-26,Anaheim Ducks,Calgary Flames,3,5,False
2026-04-04,2025-26,Carolina Hurricanes,New York Islanders,4,3,False
2026-04-04,2025-26,Columbus Blue Jackets,Winnipeg Jets,1,2,False
2026-04-04,2025-26,Dallas Stars,Colorado Avalanche,0,2,False
2026-04-04,2025-26,Edmonton Oilers,Vegas Golden Knights,1,5,False
2026-04-04,2025-26,Los Angeles Kings,Toronto Maple Leafs,7,6,False
2026-04-04,2025-26,New Jersey Devils,Montreal Canadiens,3,4,False
2026-04-04,2025-26,New York Rangers,Detroit Red Wings,4,1,False
2026-04-04,2025-26,Ottawa Senators,Minnesota Wild,1,4,False
2026-04-04,2025-26,Pittsburgh Penguins,Florida Panthers,9,4,False
2026-04-04,2025-26,Seattle Kraken,Chicago Blackhawks,2,4,False
2026-04-04,2025-26,San Jose Sharks,Nashville Predators,3,6,False
2026-04-04,2025-26,Tampa Bay Lightning,Boston Bruins,3,1,False
2026-04-04,2025-26,Vancouver Canucks,Utah Mammoth,4,7,False
2026-04-04,2025-26,Washington Capitals,Buffalo Sabres,6,2,False
2026-04-05,2025-26,Colorado Avalanche,St. Louis Blues,2,3,False
2026-04-05,2025-26,Detroit Red Wings,Minnesota Wild,4,5,False
2026-04-05,2025-26,Montreal Canadiens,New Jersey Devils,0,3,False
2026-04-05,2025-26,New York Rangers,Washington Capitals,8,1,False
2026-04-05,2025-26,Ottawa Senators,Carolina Hurricanes,6,3,False
2026-04-05,2025-26,Philadelphia Flyers,Boston Bruins,2,1,False
2026-04-05,2025-26,Pittsburgh Penguins,Florida Panthers,5,2,False
2026-04-06,2025-26,Buffalo Sabres,Tampa Bay Lightning,4,2,False
2026-04-06,2025-26,Los Angeles Kings,Nashville Predators,3,2,False
2026-04-06,2025-26,San Jose Sharks,Chicago Blackhawks,3,2,False
2026-04-06,2025-26,Winnipeg Jets,Seattle Kraken,6,2,False
2026-04-07,2025-26,Anaheim Ducks,Nashville Predators,0,5,False
2026-04-07,2025-26,Carolina Hurricanes,Boston Bruins,6,5,False
2026-04-07,2025-26,Dallas Stars,Calgary Flames,4,3,False
2026-04-07,2025-26,Detroit Red Wings,Columbus Blue Jackets,3,4,False
2026-04-07,2025-26,Minnesota Wild,Seattle Kraken,5,2,False
2026-04-07,2025-26,Montreal Canadiens,Florida Panthers,4,3,False
2026-04-07,2025-26,New Jersey Devils,Philadelphia Flyers,1,5,False
2026-04-07,2025-26,Ottawa Senators,Tampa Bay Lightning,6,2,False
2026-04-07,2025-26,St. Louis Blues,Colorado Avalanche,1,3,False
2026-04-07,2025-26,Utah Mammoth,Edmonton Oilers,6,5,False
2026-04-07,2025-26,Vancouver Canucks,Vegas Golden Knights,1,2,False
2026-04-08,2025-26,New York Rangers,Buffalo Sabres,3,5,False
2026-04-08,2025-26,San Jose Sharks,Edmonton Oilers,2,5,False
2026-04-08,2025-26,Toronto Maple Leafs,Washington Capitals,0,4,False
2026-04-09,2025-26,Anaheim Ducks,San Jose Sharks,6,1,False
2026-04-09,2025-26,Buffalo Sabres,Columbus Blue Jackets,5,0,False
2026-04-09,2025-26,Chicago Blackhawks,Carolina Hurricanes,2,7,False
2026-04-09,2025-26,Colorado Avalanche,Calgary Flames,3,1,False
2026-04-09,2025-26,Dallas Stars,Minnesota Wild,5,4,False
2026-04-09,2025-26,Detroit Red Wings,Philadelphia Flyers,6,3,False
2026-04-09,2025-26,Los Angeles Kings,Vancouver Canucks,4,1,False
2026-04-09,2025-26,Montreal Canadiens,Tampa Bay Lightning,2,1,False
2026-04-09,2025-26,New Jersey Devils,Pittsburgh Penguins,2,5,False
2026-04-09,2025-26,New York Islanders,Toronto Maple Leafs,5,3,False
2026-04-09,2025-26,Ottawa Senators,Florida Panthers,5,1,False
2026-04-09,2025-26,Seattle Kraken,Vegas Golden Knights,4,3,False
2026-04-09,2025-26,St. Louis Blues,Winnipeg Jets,2,3,False
2026-04-09,2025-26,Utah Mammoth,Nashville Predators,4,1,False
2026-04-11,2025-26,Boston Bruins,Tampa Bay Lightning,1,2,False
2026-04-11,2025-26,Chicago Blackhawks,St. Louis Blues,3,5,False
2026-04-11,2025-26,Colorado Avalanche,Vegas Golden Knights,2,3,False
2026-04-11,2025-26,Dallas Stars,New York Rangers,2,0,False
2026-04-11,2025-26,Detroit Red Wings,New Jersey Devils,3,5,False
2026-04-11,2025-26,Los Angeles Kings,Edmonton Oilers,1,0,False
2026-04-11,2025-26,Montreal Canadiens,Columbus Blue Jackets,2,5,False
2026-04-11,2025-26,Nashville Predators,Minnesota Wild,2,1,False
2026-04-11,2025-26,New York Islanders,Ottawa Senators,0,3,False
2026-04-11,2025-26,Pittsburgh Penguins,Washington Capitals,3,6,False
2026-04-11,2025-26,Seattle Kraken,Calgary Flames,4,1,False
2026-04-11,2025-26,San Jose Sharks,Vancouver Canucks,3,4,False
2026-04-11,2025-26,Toronto Maple Leafs,Florida Panthers,2,6,False
2026-04-11,2025-26,Utah Mammoth,Carolina Hurricanes,1,4,False
2026-04-11,2025-26,Winnipeg Jets,Philadelphia Flyers,1,7,False
2026-04-12,2025-26,Anaheim Ducks,Vancouver Canucks,3,4,False
2026-04-12,2025-26,Columbus Blue Jackets,Boston Bruins,2,3,False
2026-04-12,2025-26,Calgary Flames,Utah Mammoth,4,1,False
2026-04-12,2025-26,New Jersey Devils,Ottawa Senators,4,3,False
2026-04-12,2025-26,New York Islanders,Montreal Canadiens,1,4,False
2026-04-12,2025-26,Washington Capitals,Pittsburgh Penguins,3,0,False
2026-04-13,2025-26,Chicago Blackhawks,Buffalo Sabres,1,5,False
2026-04-13,2025-26,Edmonton Oilers,Colorado Avalanche,1,2,False
2026-04-13,2025-26,Florida Panthers,New York Rangers,3,2,False
2026-04-13,2025-26,Nashville Predators,San Jose Sharks,2,3,False
2026-04-13,2025-26,Philadelphia Flyers,Carolina Hurricanes,3,2,False
2026-04-13,2025-26,Seattle Kraken,Los Angeles Kings,3,5,False
2026-04-13,2025-26,St. Louis Blues,Minnesota Wild,6,3,False
2026-04-13,2025-26,Tampa Bay Lightning,Detroit Red Wings,4,3,False
2026-04-13,2025-26,Toronto Maple Leafs,Dallas Stars,5,6,False
2026-04-13,2025-26,Vegas Golden Knights,Winnipeg Jets,6,2,False
2026-04-14,2025-26,Boston Bruins,New Jersey Devils,4,0,False
2026-04-14,2025-26,Columbus Blue Jackets,Washington Capitals,1,2,False
2026-04-14,2025-26,Calgary Flames,Colorado Avalanche,1,3,False
2026-04-14,2025-26,Minnesota Wild,Anaheim Ducks,3,2,False
2026-04-14,2025-26,New York Islanders,Carolina Hurricanes,1,2,False
2026-04-14,2025-26,Philadelphia Flyers,Montreal Canadiens,4,2,False
2026-04-14,2025-26,St. Louis Blues,Pittsburgh Penguins,7,5,False
2026-04-14,2025-26,Utah Mammoth,Winnipeg Jets,5,3,False
2026-04-14,2025-26,Vancouver Canucks,Los Angeles Kings,4,3,False
2026-04-15,2025-26,Buffalo Sabres,Dallas Stars,3,4,False
2026-04-15,2025-26,Chicago Blackhawks,San Jose Sharks,5,2,False
2026-04-15,2025-26,Florida Panthers,Detroit Red Wings,8,1,False
2026-04-15,2025-26,Ottawa Senators,Toronto Maple Leafs,3,1,False
2026-04-15,2025-26,Tampa Bay Lightning,New York Rangers,2,4,False
2026-04-15,2025-26,Vegas Golden Knights,Seattle Kraken,4,1,False
2026-04-16,2025-26,Calgary Flames,Los Angeles Kings,3,1,False
2026-04-16,2025-26,Colorado Avalanche,Seattle Kraken,2,0,False
2026-04-16,2025-26,Edmonton Oilers,Vancouver Canucks,6,1,False
2026-04-16,2025-26,Nashville Predators,Anaheim Ducks,4,5,False
2026-04-16,2025-26,Utah Mammoth,St. Louis Blues,3,5,False
2026-04-16,2025-26,Winnipeg Jets,San Jose Sharks,1,6,False
